,labels,source,path
281,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa05.wav
282,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa04.wav
283,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su15.wav
284,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n22.wav
285,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h04.wav
286,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d01.wav
287,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su02.wav
288,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f12.wav
289,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su09.wav
290,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n05.wav
291,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a15.wav
292,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa08.wav
293,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d15.wav
294,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h01.wav
295,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n29.wav
296,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa09.wav
297,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a13.wav
298,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_d07.wav
299,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa15.wav
300,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a07.wav
301,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h14.wav
302,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h13.wav
303,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a09.wav
304,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su05.wav
305,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a05.wav
306,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa03.wav
307,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f09.wav
308,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d14.wav
309,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f13.wav
310,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f02.wav
311,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n20.wav
312,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h04.wav
313,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa13.wav
314,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f14.wav
315,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n18.wav
316,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d11.wav
317,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a09.wav
318,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n16.wav
319,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f10.wav
320,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su09.wav
321,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d06.wav
322,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d07.wav
323,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f06.wav
324,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a05.wav
325,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h10.wav
326,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f13.wav
327,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n11.wav
328,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d12.wav
329,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a12.wav
330,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d10.wav
331,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_h13.wav
332,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h08.wav
333,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa13.wav
334,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h08.wav
335,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa12.wav
336,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f02.wav
337,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a05.wav
338,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a03.wav
339,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h02.wav
340,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f01.wav
341,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n25.wav
342,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_h10.wav
343,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa06.wav
344,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f07.wav
345,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n13.wav
346,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su08.wav
347,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa05.wav
348,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f14.wav
349,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f06.wav
350,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a08.wav
351,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa08.wav
352,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d07.wav
353,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n08.wav
354,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a14.wav
355,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n01.wav
356,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a02.wav
357,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d15.wav
358,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f10.wav
359,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n11.wav
360,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a10.wav
361,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a01.wav
362,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n30.wav
363,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n22.wav
364,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su15.wav
365,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n19.wav
366,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h10.wav
367,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d03.wav
368,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a01.wav
369,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d02.wav
370,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_d14.wav
371,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_d09.wav
372,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f03.wav
373,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h02.wav
374,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a04.wav
375,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d04.wav
376,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h12.wav
377,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n26.wav
378,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_d06.wav
379,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n06.wav
380,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d10.wav
381,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_su14.wav
382,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f08.wav
383,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa14.wav
384,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h07.wav
385,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n24.wav
386,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su07.wav
387,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n27.wav
388,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n06.wav
389,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f04.wav
390,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa04.wav
391,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n02.wav
392,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n17.wav
393,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa11.wav
394,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d13.wav
395,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n17.wav
396,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h01.wav
397,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_su12.wav
398,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a06.wav
399,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa12.wav
400,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f11.wav
401,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n23.wav
402,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa12.wav
403,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h06.wav
404,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d03.wav
405,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a15.wav
406,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h05.wav
407,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n21.wav
408,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f12.wav
409,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d11.wav
410,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su05.wav
411,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d08.wav
412,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n04.wav
413,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h07.wav
414,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n09.wav
415,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a01.wav
416,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa01.wav
417,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d14.wav
418,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d05.wav
419,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n27.wav
420,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a12.wav
421,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_h15.wav
422,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_h03.wav
423,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a03.wav
424,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d06.wav
425,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa10.wav
426,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_h05.wav
427,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n24.wav
428,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_a13.wav
429,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n15.wav
430,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_f15.wav
431,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n23.wav
432,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su03.wav
433,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su10.wav
434,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n07.wav
435,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_f03.wav
436,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d13.wav
437,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa02.wav
438,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su01.wav
439,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n30.wav
440,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_h11.wav
441,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_sa03.wav
442,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_f11.wav
443,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a07.wav
444,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_su09.wav
445,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_su07.wav
446,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a14.wav
447,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n29.wav
448,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_su01.wav
449,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_h05.wav
450,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_sa10.wav
451,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n29.wav
452,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h12.wav
453,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa07.wav
454,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n27.wav
455,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_sa08.wav
456,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n02.wav
457,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n04.wav
458,male_fear,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_f05.wav
459,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n12.wav
460,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h04.wav
461,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n24.wav
462,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a13.wav
463,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n12.wav
464,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_n23.wav
465,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa09.wav
466,male_sad,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_sa02.wav
467,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_a11.wav
468,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su05.wav
469,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_su06.wav
470,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_n07.wav
471,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_n19.wav
472,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_a04.wav
473,male_angry,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_a12.wav
474,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_h09.wav
475,male_surprise,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/KL_su08.wav
476,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/DC_d08.wav
477,male_happy,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_h09.wav
478,male_neutral,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JE_n07.wav
479,male_disgust,SAVEE,input/surrey-audiovisual-expressed-emotion-savee/ALL/JK_d04.wav
480,male_angry,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-02-01.wav
481,male_angry,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-02-01-01-01.wav
482,male_sad,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-02-01-01.wav
483,male_fear,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-01-01.wav
484,male_happy,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-02-01-01-01.wav
485,male_neutral,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-01-01-02-01-01.wav
486,male_disgust,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-01-01.wav
487,male_fear,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-01-01-01-01.wav
488,male_happy,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-01-02-01-01.wav
489,male_surprise,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-02-02-01-01.wav
490,male_sad,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-02-01.wav
491,male_sad,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-01-01.wav
492,male_disgust,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-01-01.wav
493,male_sad,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-02-01-01.wav
494,male_angry,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-01-01.wav
495,male_happy,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-01-01-01-01.wav
496,male_neutral,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-01-01-01-01-01.wav
497,male_fear,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-06-02-01-02-01.wav
498,male_neutral,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-02-01-01.wav
499,male_sad,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-02-01-02-01.wav
500,male_disgust,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-02-02-01.wav
501,male_sad,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-04-01-01-01-01.wav
502,male_neutral,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-02-02-01.wav
503,male_disgust,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-07-02-01-02-01.wav
504,male_neutral,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-02-02-01-02-01.wav
505,male_angry,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-02-02-01.wav
506,male_surprise,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-02-01-02-01.wav
507,male_happy,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-03-02-02-01-01.wav
508,male_angry,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-01-01-01-01.wav
509,male_surprise,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-01-01-01-01.wav
510,male_angry,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-05-02-02-02-01.wav
511,male_surprise,RAVDESS,input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_01/03-01-08-01-02-02-01.wav
